dv_dt,x,t,v
-0.367618173,2.63524795,16.8993797,0.0287346467
0.360973895,1.89287305,13.9467897,0.0496019386
-0.0621969849,2.25770307,9.28185654,0.385667115
-0.204502985,2.4808569,24.2368469,-0.304068536
0.242169335,2.01539183,14.6669331,0.276403308
-0.152399778,2.42944932,22.1164227,0.334392071
-0.358617485,2.63235068,23.0126019,0.0888390467
0.365076274,1.91152775,26.4692936,0.027614098
-0.0191590525,2.29956746,28.0296059,0.366403252
0.353550613,1.8998059,14.0508099,0.0871126428
0.256424338,2.024014,31.8703747,-0.266297787
0.318678558,1.82906878,7.97759533,0.18656911
0.330617249,1.95065916,32.20644,-0.166736349
0.25225535,2.02027869,20.9161835,0.263698667
0.364332348,1.89010668,13.8587713,0.0173631199
0.034111321,2.15505457,9.01780319,0.389365852
-0.363732815,2.64206362,29.6539307,-0.0425768867
0.347707927,1.93309402,32.3264656,-0.126146674
0.0183407553,2.03953266,6.07321453,-0.306987315
0.204405501,2.07461095,31.6943398,-0.307178766
-0.143916979,2.41348958,18.1476288,-0.336402923
0.151138827,1.00521374,0.440088004,0.0347859301
-0.0704242438,2.30731845,12.0824165,-0.351072729
-0.084730275,2.32131386,12.0424089,-0.34796226
-0.375782937,2.24683094,4.00880194,0.250741631
0.343636811,1.79649913,7.76155233,0.114975385
-0.172730058,2.1946311,5.5451088,-0.265503168
-0.263698757,2.49707532,11.4662933,-0.244749844
-0.182470322,2.452739,18.0276051,-0.316795409
0.153469145,1.00549769,0.448089629,0.0360040367
0.00340690394,2.0517652,6.03320646,-0.307454139
0.212601706,1.36164081,2.02440476,0.430640072
-0.359865993,2.63373971,23.0286064,0.0830781013
-0.357957035,2.63162231,23.0046005,0.0917108729
-0.0353993885,2.08353257,5.92918587,-0.305867285
0.218776837,2.0307281,12.8985796,-0.286853015
0.152779058,2.10913491,14.970994,0.336788625
-0.202003881,2.47927952,28.5497093,0.307763249
-0.20968096,2.48706102,30.5021,-0.300722361
0.25631085,2.01610422,20.9001808,0.259638965
0.194348246,2.08009171,21.1242256,0.310233146
-0.392553866,2.28046536,4.16083193,0.193089694
0.306952089,1.96688735,26.9573917,0.195209205
-0.367360175,2.64330482,23.2286453,0.0097796917
0.088533327,2.18741107,31.3582726,-0.356929332
-0.301571339,2.58136654,30.1340275,-0.205464795
-0.364704311,2.22788501,3.93678737,0.277043283
0.281291723,1.99968708,31.9663925,-0.240413085
0.0883629024,2.1536634,12.5145025,-0.34647879
-0.366766155,2.64209962,23.1726341,0.0304531176
-0.0894770548,2.36924505,28.2216434,0.355990559
-0.397466123,2.32249451,4.4888978,0.0637166128
-0.322187275,2.60095119,23.7407475,-0.170945808
0.358546853,1.89744222,13.6107225,-0.0732458383
-0.0826327652,2.12208939,5.80116034,-0.29837361
-0.0680461153,2.26383853,9.29785919,0.38462308
0.29873383,1.9782275,19.4758949,-0.217640042
0.197272897,2.08089066,25.3890781,-0.311269045
0.188489601,2.05907321,12.8025608,-0.306234777
-0.265709192,2.49901986,11.458292,-0.24263683
-0.367915839,2.63640118,16.9713936,0.00217226543
-0.129505813,2.40856671,28.3336658,0.343765944
0.131706804,2.14523387,31.4782963,-0.343747526
-0.355512679,2.62642193,17.2114429,-0.0851727203
0.352500826,1.77782524,7.4654932,0.01144908
0.317872554,1.9634881,32.1344261,-0.190015897
0.0561830439,2.21918535,31.2702541,-0.363268673
0.291052639,1.86284995,8.1376276,0.235367253
-0.329076648,2.60113049,17.4194832,-0.156656623
-0.367849559,2.63566947,16.9153824,0.0228358749
-0.175423607,2.45373201,34.7509499,0.323280603
0.364277601,1.9149425,32.5265045,-0.0549373776
0.366404265,1.91216516,32.590519,-0.0315868407
-0.0351604633,1.76835871,2.8565712,0.51335454
0.350215554,1.78645599,7.65753174,0.0789720193
0.248661906,1.91317713,8.32966614,0.287335157
0.284786671,1.15190327,1.44028807,0.280619234
-0.263254166,2.08061504,3.51270247,0.411649555
0.321307361,1.95571733,19.5879173,-0.182831436
0.180623978,2.06644773,12.7785559,-0.310635656
0.0979602858,2.17750239,25.1010208,-0.354452789
-0.286351293,2.49067259,9.97799587,0.259567827
-0.347684383,2.31653953,4.89697933,-0.0908276141
-0.335021913,2.61020732,35.3830757,0.155324057
-0.313155919,2.57706666,16.4032803,0.201115668
0.0738787055,2.2017858,31.318264,-0.360162139
0.290413231,1.81908882,6.93738747,-0.163053691
0.286331028,1.96747029,13.1466293,-0.224709645
-0.249193728,2.48299408,11.5223045,-0.259084731
-0.225261092,2.5021286,24.1648331,-0.28864181
-0.307203501,2.5798099,22.660532,0.206999898
-0.281045079,2.55638123,28.8297653,0.239304379
-0.162010595,2.36139512,9.56191254,0.354125768
0.326851159,1.9541204,25.9011803,-0.173797309
-0.319756567,2.55023813,11.2102423,-0.169864327
0.256789386,1.84547591,6.7933588,-0.202591404
0.287103832,1.98707855,27.0534115,0.223807454
-0.31235829,2.58459377,17.5155029,-0.187480569
-0.349913955,2.56076837,10.3140631,0.151487693
-0.249450713,2.5138936,16.1392269,0.275589168
0.344863594,1.93167949,19.7399483,-0.132039011
0.339248508,1.94185722,32.2624512,-0.148047611
0.128138229,2.05130458,8.74574947,0.367034346
-0.114186347,2.38334394,18.2356472,-0.347777039
-0.32380721,2.59594655,17.4514904,-0.167108998
0.128126159,2.14843225,21.3322659,0.343920708
-0.354314208,2.61957145,16.6753349,0.110010117
-0.116934441,2.38612485,18.2276459,-0.346851408
-0.369732112,2.5916121,10.7781553,-0.0188618749
-0.366757244,2.6437664,35.751152,0.0252806861
0.344928324,1.78013098,7.31346273,-0.041651886
-0.357586026,2.58327317,10.9461889,-0.0801018402
0.124388799,1.00269771,0.352070421,0.0226465128
0.0912553295,2.1887877,34.0068016,0.355310857
0.366289407,1.90756118,20.116024,0.00354826241
0.0206102002,2.25431156,31.1742344,-0.366943181
-0.317996949,2.59674025,23.7647533,-0.178642377
0.187702,1.4110266,2.1364274,0.452947259
0.0542262755,2.21106505,15.2590523,0.366750777
-0.051517278,2.3317318,28.1176243,0.363295227
0.0598319732,2.21489739,24.9969997,-0.362602025
-0.365696251,2.32397175,4.79295874,-0.0533508584
0.188306272,1.01147461,0.576115251,0.0579142533
0.364500672,1.88999581,13.85077,0.0144213513
-0.154025644,1.93289757,3.18463683,0.482049286
-0.0860104039,2.35265231,15.6431284,0.360793144
-0.341800988,2.62158799,29.8939781,-0.127802461
0.176743552,2.09664321,19.043808,-0.322053671
0.334900886,1.78628433,7.20944166,-0.0770996287
-0.24532713,2.52373052,30.3740749,-0.271537334
0.161675155,1.92233431,6.47329473,-0.270226538
0.192594409,2.08448267,27.4134827,0.311181486
-0.311548978,2.57545161,16.3952789,0.203603894
-0.110775523,1.87395942,3.06461287,0.498320609
0.276604533,1.19535542,1.58431685,0.321196139
0.00141406152,2.27902246,27.9735947,0.366911858
-0.314492941,2.58934617,28.9817963,0.193941012
-0.127360523,2.4050045,22.0444088,0.344491333
-0.272997171,2.55102324,23.9807968,-0.24275209
-0.0266726557,2.30133224,31.0462093,-0.366578043
-0.344491065,2.61949801,29.1658325,0.133325666
-0.316880167,2.59686065,30.0540104,-0.180674225
0.160286784,2.11776495,27.5175037,0.329513669
-0.352088064,2.6314683,29.8059616,-0.0971721709
0.281634331,1.0859139,1.16823363,0.202812091
-0.360917926,2.6396153,29.7019405,-0.0599888973
-0.093236357,2.32965088,12.018404,-0.345820457
0.128948733,1.94902813,6.37727547,-0.284216672
0.364697456,1.89048481,13.7547512,-0.0208820216
0.0122935465,2.26628852,21.6603317,0.367255479
0.364941895,1.88978624,13.8187637,0.00264810561
-0.251311451,2.48505521,11.5143032,-0.257086605
-0.330335379,2.60515809,29.0698147,0.165619954
-0.387436211,2.26909471,4.10482073,0.214616284
-0.27716288,2.55643678,30.2460499,-0.237982079
0.282021731,1.99468231,19.4038811,-0.238572508
0.280573636,1.17777228,1.52830565,0.305568665
-0.221204147,2.49891114,30.4620934,-0.292101413
-0.161260128,2.39660215,11.8183641,-0.320220977
0.365019441,1.90837109,20.1720352,0.0240563583
-0.128178701,1.89776099,3.1126225,0.492480576
0.138376281,2.13368821,18.9317856,-0.339691669
-0.276588678,2.55233955,35.0950203,0.244204387
-0.0333069637,2.29993248,15.4990997,0.369359553
0.0336107537,2.23582864,18.6437283,-0.364597648
0.263698816,2.01258254,19.3318672,-0.258229733
-0.240081832,2.51668072,34.958992,0.279663324
0.0181364268,2.26040125,21.6443291,0.36702612
0.0592569374,1.62849545,2.584517,0.50958091
-0.361443192,2.64008141,29.6939392,-0.0570956692
-0.367308408,2.6430788,23.2126427,0.0156897716
-0.293234557,2.12194586,3.6167233,0.382500976
-0.306005865,2.58463216,23.8287659,-0.198647276
-0.00257023959,2.05666041,6.01720333,-0.307473451
-0.367013007,2.6444943,29.5499096,-0.00455635367
0.158911958,2.01656032,8.64972973,0.353198916
0.240853176,2.03518367,33.5267067,0.274264306
-0.319719344,2.59971523,30.0380077,-0.175576597
-0.257574081,2.49114013,11.4902983,-0.25099209
0.133371189,2.04542232,8.72974586,0.364934593
-0.131429091,2.40696478,30.7501507,-0.343148053
-0.396629691,2.32346249,4.50490093,0.0573905706
-0.309019804,2.54028273,11.2662535,-0.187435612
0.180484742,2.08017254,14.8829765,0.322158277
0.202804983,2.07151318,19.1238251,-0.306888223
0.250220954,2.02948737,25.5651131,-0.271507382
-0.162488282,2.43789411,24.3728752,-0.328952581
0.335964441,1.94084716,19.6759357,-0.153850168
-0.343644261,2.19471622,3.82476497,0.316298991
0.0925457403,2.17814803,18.8037605,-0.354477614
-0.340862632,2.55031919,10.2500496,0.173617631
0.340380609,1.91578352,13.4346867,-0.134746835
-0.303824157,2.57647896,22.6445293,0.211850688
0.281059474,1.17533112,1.52030408,0.303318083
-0.333665192,2.6062305,22.8045616,0.161043689
-0.30131796,2.57631111,28.9177837,0.213636175
-0.0243061427,2.30499649,34.3268661,0.365975052
0.126492724,2.13650084,15.0510101,0.347927511
-0.224868968,2.4997189,22.3404675,0.292167127
0.0961283818,2.183429,27.7095413,0.354083568
0.243964538,2.02882218,20.9481888,0.271622151
0.314470679,1.95930803,26.9173832,0.182760984
-0.260834157,2.07731128,3.5047009,0.413768768
-0.150949791,2.17729473,5.6091218,-0.27589342
-0.347939283,2.61935616,17.2834568,-0.110523455
0.352667421,1.77792692,7.47349453,0.0142661761
-0.297923625,2.57643342,23.8687744,-0.210740522
-0.10907387,2.37556314,15.7071419,0.354522288
0.280668765,1.08269727,1.1522305,0.198307097
-0.336152077,2.6087575,22.8205643,0.155705795
-0.324886054,2.60365653,23.7247448,-0.165759131
-0.0761650428,2.31293035,12.0664129,-0.349897832
0.250643522,2.02527165,19.2838573,-0.270571172
0.157407895,2.11959791,25.2690544,-0.332821161
-0.362888128,2.63916588,35.6471291,0.0630474836
-0.384822756,2.32768226,4.6489296,0.00107130897
-0.0875724256,2.32409835,12.0344067,-0.347271144
-0.282987356,2.54698539,16.2672539,0.241555169
-0.251599163,2.53018212,30.350071,-0.26556319
-0.10747429,2.3855052,21.9883976,0.351114541
0.322323591,1.95902598,32.158432,-0.182356223
-0.254804283,2.52868843,22.4444885,0.267418623
0.331821322,1.92168319,14.2348471,0.150487766
-0.382060826,2.25839639,4.05681133,0.232814893
0.33002755,1.94133294,20.5401077,0.153275043
0.11417421,1.00203371,0.320064008,0.018826019
-0.285874367,2.56416941,23.9247856,-0.227100626
0.118756332,2.1607759,33.9267845,0.346986234
0.146426335,1.00467491,0.424084812,0.0324057639
0.36499384,1.8897922,13.8107624,-0.00029563444
0.144038588,2.13205051,21.284256,0.337373883
0.192617804,2.06745672,14.8429689,0.314713031
0.0849666297,2.19478106,27.7415485,0.356956571
0.185694963,1.98604918,8.56171227,0.337998778
0.213773131,2.06261826,27.3414688,0.296548158
0.320459574,1.93340349,14.3068609,0.17401059
-0.154499426,2.43300271,28.4056816,0.333559543
-0.362564743,2.63681316,23.0686131,0.0685843602
0.281124353,1.97445393,14.5069017,0.234438941
-0.312111884,2.58466148,22.684536,0.19962202
0.262424201,1.99409223,14.5869169,0.256208152
0.157552615,1.46652949,2.25645137,0.473556608
0.326965004,1.9288379,13.3466692,-0.16389358
-0.284924477,2.54890513,16.2752552,0.239291862
-0.288198173,2.56372786,35.1430283,0.23057276
0.27005899,1.21921623,1.6563313,0.340895742
0.232816428,1.02715158,0.776155233,0.100213952
0.054115884,2.13329196,8.96179199,0.386890441
-0.231020302,2.49577212,16.0752144,0.290959269
-0.0171976443,2.2912128,24.7889576,-0.366887301
0.0225746725,2.16753101,9.04981041,0.390272796
-0.348448336,2.57576847,11.0262051,-0.10833317
-0.0464933142,2.32050776,24.7089424,-0.364313632
-0.366634399,2.64325786,23.2926579,-0.0138415108
-0.145452917,1.92126846,3.16063213,0.485744655
-0.216545597,2.48155022,16.0272045,0.301711977
0.192532077,2.08141923,19.0918179,-0.31320402
0.0421570316,2.02002454,6.13722754,-0.305000514
0.366351843,1.90803158,20.0520096,-0.0199437775
-0.0502519384,2.09567523,5.8891778,-0.304180056
0.182935297,2.07760572,14.8749752,0.320708275
-0.329006761,2.60382438,29.0618114,0.168248922
0.109533057,2.16620231,25.1330261,-0.351138979
0.299786627,1.95491493,14.4188833,0.208830878
-0.121107474,2.35703468,11.9383879,-0.337216526
-0.365015119,2.64134216,29.4058819,0.048115477
0.0875784084,1.00086462,0.240048006,0.0107351756
0.27523452,1.06913304,1.08021605,0.178272113
0.349023312,1.78844118,7.6815362,0.0873389319
-0.128609568,2.32688498,9.46589279,0.36807093
0.339268774,1.93225372,20.4760952,0.131881475
0.254488349,1.04194379,0.904180825,0.1314677
-0.162667304,2.44096923,28.4296856,0.329755783
0.180002987,1.42558062,2.16843367,0.458791584
-0.126128495,2.39246273,15.7551508,0.348835915
-0.34516409,2.61801815,22.8845768,0.133954674
0.284730822,1.98696923,20.7801552,0.227216095
0.358715534,1.91702986,19.8759747,-0.0840540677
0.0276768133,2.24167252,18.6277256,-0.365090132
-0.167607769,2.44311976,24.3568707,-0.32632485
0.363678277,1.91257977,26.5013008,0.039299503
0.206397653,2.04230547,12.858572,-0.295268774
-0.199467674,2.47681046,28.541708,0.309379429
0.357328981,1.91796112,26.5973186,0.074052155
0.282918006,1.09087753,1.19223845,0.209599435
0.167911574,2.1099205,27.4934978,0.325586021
-0.334449977,2.5430541,10.210042,0.187141731
0.274847597,2.00017047,33.3906784,0.239065439
-0.0691666231,2.33797288,18.3636723,-0.359552413
-0.369366616,2.32512879,4.7689538,-0.0444606394
-0.0702060685,2.3449831,30.9261856,-0.360821456
0.000530867663,2.27355742,24.8369675,-0.367312998
-0.0554154664,1.79708648,2.9125824,0.510892212
0.307286143,1.96974432,19.5159035,-0.205503881
-0.38886115,2.32731605,4.608922,0.0165735371
0.0138656236,2.26687741,34.2228432,0.366549909
-0.0979214981,2.37229109,24.5649128,-0.353912771
0.226027414,2.02394986,12.9225845,-0.281576544
0.352339536,1.91969156,20.3640728,0.0931468457
0.366881788,1.91121674,26.3332672,-0.0222358312
-0.06617558,2.34624457,28.1576309,0.360950142
0.00578498608,2.26901245,31.1342278,-0.367474258
-0.321057677,2.59323025,17.4674931,-0.172270373
-0.28227827,2.56050158,23.9407883,-0.231646821
0.197714046,1.89303017,6.58531713,-0.250062078
-0.292146236,2.49684763,10.0020008,0.252624154
-0.118356556,2.35432816,11.9463892,-0.338176966
0.271050304,1.88675833,8.23364639,0.262357593
0.154052928,2.12349892,31.5423088,-0.334608972
0.359620035,1.92010093,26.1652336,-0.0831895247
-0.262570322,2.52681375,16.1872368,0.263322383
-0.0932940468,1.84990942,3.01660323,0.503240943
0.262235373,1.04970419,0.960192025,0.145950958
-0.350654185,2.62191439,17.2594528,-0.102134295
0.0897733718,2.18775201,21.4442883,0.35617879
0.319862813,1.82758915,7.969594,0.184020817
0.333468467,1.81024373,7.86557293,0.150108501
0.144044399,1.00441968,0.416083217,0.0312439781
-0.0767827109,2.11732507,5.81716347,-0.299642563
-0.151822343,2.42152548,18.1236248,-0.332852721
-0.184606865,2.46074414,22.2124424,0.318240792
-0.391219079,2.27733946,4.1448288,0.199269429
0.0539173484,2.22072077,24.9809971,-0.363499612
0.15772374,2.12040019,27.5255051,0.330781698
0.28821215,1.96569872,13.1546307,-0.222443059
0.285870552,1.14086676,1.40028,0.269172847
0.331251144,1.94012403,20.5321064,0.150634125
0.255660236,1.04300296,0.91218245,0.133509547
-0.0360788107,2.31670308,34.3588715,0.36500746
0.151362956,2.02511644,8.67373466,0.356933057
0.140097857,1.49709105,2.32046413,0.48302564
0.189514279,2.08841944,25.3650723,-0.315960675
-0.359167397,2.32157445,4.8329668,-0.0679772124
0.229514033,2.04635954,27.2854576,0.284121752
0.0123873297,2.26178026,24.8689747,-0.36712718
-0.365520388,2.64363813,35.8951797,-0.0272929948
-0.172434837,2.44250941,18.0596123,-0.322472781
-0.366032302,2.2300837,3.94478893,0.274158806
-0.178081393,2.19886184,5.52910566,-0.262686938
-0.300837129,2.57616901,35.1990395,0.214011401
0.276625156,1.97659528,13.1066217,-0.235813662
-0.131435469,2.32980967,9.47389507,0.367031425
-0.0724607185,2.34659863,24.6369267,-0.36002931
0.0921408236,2.18319368,25.0850163,-0.355967551
0.301671296,1.81044483,6.99339867,-0.146404967
-0.288810194,2.11578918,3.60072017,0.387172192
0.207433,2.07103276,25.4210835,-0.304729104
0.244336367,1.0340488,0.840168059,0.115491129
0.245680586,1.03498018,0.848169625,0.117451757
0.162149742,2.11336827,21.2282448,0.328788012
0.00277865911,2.23601913,12.2824564,-0.357629478
0.365820229,1.90882695,20.0200043,-0.0316824354
0.359720141,1.91287565,20.2760544,0.0618004464
-0.190493897,1.98217738,3.28865767,0.463612258
-0.137066096,2.33563375,9.48989773,0.364884973
-0.366622925,2.64443207,35.8551712,-0.0127057508
-0.356414586,2.32045293,4.84896994,-0.0737563148
0.248458698,1.85211623,6.76135206,-0.210677192
0.311517745,1.96227908,26.9333858,0.187775433
0.300486952,1.9764924,19.4838963,-0.215240642
0.18626824,1.01101649,0.568113625,0.056417089
0.27224946,1.06357014,1.04820967,0.169506133
0.352596432,1.78170598,7.58551693,0.053727109
-0.0988720581,2.33518028,12.0024004,-0.344278961
-0.339883357,2.31265903,4.9369874,-0.104724519
-0.362151295,2.63808084,29.3498707,0.0684056059
0.32329914,1.8232733,7.94558907,0.176321149
-0.191302925,2.45674157,15.9471893,0.318079799
-0.319365978,2.58332705,16.4352875,0.19103682
0.260144621,1.89966643,8.28165627,0.275112689
0.198769078,1.38955677,2.08841777,0.443730086
0.358086884,1.91757917,32.870575,0.0706203878
-0.370373458,2.59187198,10.7621527,-0.0129355481
0.282084137,1.08754992,1.1762352,0.205070764
0.330939561,1.94337213,33.1026192,0.151052892
0.267904252,2.0084846,19.3478699,-0.253977478
0.304203123,1.97018147,33.2546501,0.199512467
0.339494586,1.94130719,25.9811954,-0.147300452
-0.305524468,2.57815385,22.6525307,0.20943217
-0.0270142499,2.22057986,9.18583679,0.389964253
0.117555849,2.06316614,8.77775574,0.370980591
0.235823452,1.02878487,0.792158425,0.103962913
-0.22807245,2.03286576,3.40068007,0.439602494
-0.32937932,2.59349823,16.4912987,0.172938839
-0.367092818,2.63443947,16.8753757,0.0375721902
-0.173816755,1.9596715,3.24064803,0.47260192
0.0744008049,2.20588851,34.0548096,0.359239697
-0.225460142,2.02933717,3.3926785,0.441452742
0.36004591,1.91983771,32.4544907,-0.0809539258
0.303818583,1.97005939,26.9733944,0.200104564
-0.338549584,2.18704152,3.80076027,0.324412853
0.203847572,2.07026792,21.0922184,0.303866714
-0.00235319836,2.28102303,21.7003403,0.367409766
-0.0612281226,1.80526471,2.92858577,0.509977341
-0.359980464,2.63885736,35.9991989,-0.0649482012
0.322818637,1.93282962,13.3226643,-0.171613753
0.342833936,1.93787956,26.0052013,-0.139166653
0.349840105,1.78709543,7.66553307,0.0817642212
0.36392653,1.89039862,13.8747749,0.0232432336
0.193178788,2.08438277,33.6947403,0.310803354
-0.340269953,2.18962145,3.80876184,0.321720779
0.04005,2.24057937,34.1508293,0.364654601
0.265670836,1.89313543,8.25765133,0.268799901
0.337451935,1.91591704,14.1948385,0.137087747
-0.0942354649,2.29119992,9.369874,0.378772855
-0.128623307,2.15936494,5.6731348,-0.284856051
0.295367002,1.81526935,6.9613924,-0.155997574
0.217370391,2.06139088,25.4530907,-0.297872245
0.249584585,1.03786874,0.872174442,0.123397499
0.0312336609,2.15817165,9.02580547,0.389627337
0.333414167,1.92259276,13.3866777,-0.150801986
0.00434696767,2.27608728,27.9655933,0.366891354
-0.350928575,2.62405658,22.9325867,0.117262162
-0.180851951,2.44646072,15.9151831,0.324061692
-0.342839599,2.62259746,29.8859768,-0.125056818
-0.324514002,2.53196931,10.1540308,0.205621198
0.186359972,2.09213042,31.6383286,-0.318193167
0.248667523,1.28016925,1.8243649,0.384526461
0.31348598,1.94063854,14.3468695,0.186710462
-0.130882815,2.40570641,24.4688931,-0.34297353
-0.313965768,2.59392309,30.070015,-0.185727134
-0.180705324,2.45731091,30.5981197,-0.319457948
0.322611809,1.95837283,25.8771763,-0.181544408
-0.0959807038,2.37419796,21.9563904,0.35440588
0.282905221,1.97258627,14.4988995,0.232180402
0.0567117147,1.00022173,0.152030408,0.00436232379
-0.0673402995,2.34209871,30.9341869,-0.361366302
0.0749035701,1.60410511,2.53650737,0.506340086
0.291511655,1.98535633,19.4438896,-0.227093309
0.234619513,2.04079437,19.2278461,-0.284150809
0.335950851,1.93549919,20.5000992,0.139973849
0.30320853,1.96819043,20.6921387,0.201391354
0.0443409793,2.23085618,31.2382469,-0.364869982
-0.134561658,2.40080571,15.7791557,0.345683336
0.168288544,2.10902619,25.3010597,-0.327547729
-0.295419723,2.12499595,3.62472486,0.380140901
0.0649316236,2.17606878,12.45049,-0.35152179
-0.391676515,2.32657862,4.57691526,0.029064307
-0.231341735,2.50784779,28.6457291,0.28680402
-0.21201244,2.48945808,30.4940987,-0.299035609
0.361466616,1.89430261,13.6587315,-0.0559300706
-0.367139548,2.6443913,35.7831573,0.0135980984
-0.000675301882,2.1925168,9.11382294,0.390969992
0.000579955464,2.27807522,21.6923389,0.367426753
0.352421224,1.78214419,7.59351873,0.0565402918
0.361822486,1.9176259,26.1972389,-0.0717031136
0.231374025,2.04840875,31.7823563,-0.287872374
0.130801827,2.14568019,21.3242645,0.342882484
-0.3635225,2.6396172,29.3738747,0.0597310215
-0.082627371,2.2790935,9.33786774,0.381605089
0.273794949,1.99815142,20.8281651,0.240591407
0.155421421,1.47031558,2.26445293,0.474800199
0.190404966,1.98066139,8.54570961,0.334988415
0.33453384,1.93983746,33.0786171,0.143061846
0.0512970574,1.6407479,2.6085217,0.510922432
0.00282337377,2.27195358,31.1262245,-0.367509961
0.286491454,1.12215233,1.32826567,0.248495623
-0.24720405,2.51168323,16.1312256,0.277573079
-0.0236688033,1.75188982,2.82456493,0.514250576
0.176124319,1.99697793,8.59371853,0.343795091
-0.121031381,2.40026116,28.3096619,0.3467623
0.0779261515,2.19239783,18.763752,-0.35788843
0.363792032,1.90934336,20.2040405,0.0357293375
0.358093053,1.91770697,19.8679733,-0.0869270936
-0.0230859611,2.29708886,24.7729549,-0.366558343
-0.189820796,2.46579814,22.2284451,0.315259278
-0.363358527,2.63334918,17.1074219,-0.0477422439
0.361391932,1.8925041,13.9387875,0.0466845073
0.250813931,2.02437305,27.2054405,0.264864832
-0.39903143,2.29956484,4.2728548,0.149311304
0.354928941,1.89848101,14.0348072,0.0814027116
-0.361422449,2.63754892,35.6231232,0.071691148
0.234170914,1.3148886,1.91238248,0.40571335
-0.293736607,2.56917334,35.1670341,0.223558664
0.363772005,1.89167392,13.7147427,-0.0355373845
0.0723220482,1.60815835,2.54450893,0.506931305
0.184278905,2.09350061,25.3490696,-0.318984777
-0.183393061,2.20304823,5.51310253,-0.25978452
-0.0918059796,2.3584156,15.659132,0.359367907
0.275330067,2.00553322,31.9423885,-0.247100085
0.0264924038,2.21306181,12.3464689,-0.356536299
-0.125476956,2.40021491,24.4848976,-0.345013916
-0.36716941,2.6445179,29.5339069,0.00130917481
0.102861829,2.13985467,12.5545111,-0.342584401
-0.18762587,2.46357989,24.2928581,-0.315006286
0.268201798,1.98802066,14.5629129,0.249836907
-0.0683669522,2.34869599,34.446888,0.360428125
-0.138570428,2.41596222,22.076416,0.340220243
-0.148324192,2.42728305,34.6709328,0.336205035
0.109226175,1.96514058,6.32126427,-0.290911943
-0.372195035,2.59175754,10.6821365,0.0168208964
-0.133571684,2.40843964,24.4608917,-0.34192118
0.286156923,1.13657975,1.38427687,0.26458317
0.343019009,1.93122113,26.7333469,0.121970601
-0.371281475,2.58849645,10.5861168,0.0526022129
-0.162131667,2.42802382,15.8591719,0.333723366
0.204081595,1.37899065,2.06441283,0.438925773
-0.325900435,2.16838121,3.74474883,0.342891902
-0.374649793,2.24481988,4.00080013,0.253700435
0.345734954,1.93515348,32.310463,-0.131671667
0.258598298,2.02189255,31.878376,-0.264230937
0.275658399,1.99624312,20.8201637,0.238398761
-0.0985011607,2.37354398,30.8461685,-0.3541255
-0.206241906,2.44092798,11.6743345,-0.293712407
-0.364701867,2.57883596,10.4580917,0.0998749137
0.134852618,2.14432073,33.8787766,0.340944618
0.362599462,1.89303899,13.6827364,-0.0472118929
0.227837652,2.04861808,33.5747147,0.285526812
-0.194934458,2.47105908,24.2688541,-0.310434848
-0.367176056,2.64448929,35.7911568,0.0106755141
-0.286265016,2.56575584,30.2060413,-0.226684242
0.0513581783,2.21400237,15.2670536,0.367172867
-0.287759036,2.55991673,17.6355267,-0.22353062
-0.281030804,2.54504776,16.2592525,0.243803173
-0.393541873,2.32576466,4.5529108,0.0384762324
0.26227954,2.00996685,20.8761749,0.253429592
0.160355002,1.00640893,0.472094417,0.0397688001
0.366133213,1.90838253,20.0360069,-0.0258150157
-0.290617436,2.55455422,16.2992592,0.232411429
0.0853932202,2.17903447,15.1710339,0.360615253
-0.201397359,2.47901249,34.8309669,0.308172345
0.2568371,2.02304983,25.5891171,-0.265404582
-0.400176287,2.31614542,4.40888166,0.0954389945
0.195119992,2.07892394,19.0998192,-0.311655939
-0.333257347,2.17917204,3.77675533,0.332412034
-0.366623282,2.6337831,16.8593712,0.0434543826
0.0239681583,2.25452018,21.6283264,0.366700768
-0.345832527,2.62549305,29.8619728,-0.116770461
-0.173187286,2.44960713,30.6221237,-0.323695898
0.347231507,1.92454922,20.4120827,0.109929018
-0.011297713,2.28533101,24.8049603,-0.367122859
-0.035813868,2.22990179,9.20984173,0.389206618
-0.344120055,2.61693549,22.8765755,0.13670665
0.0136732617,2.25243831,15.3710747,0.370571494
-0.325169086,2.60517311,30.0060005,-0.1652527
-0.263626754,2.4666791,9.88997841,0.283777088
0.36076957,1.91881776,26.1812363,-0.0774558783
-0.234096885,2.24217129,5.35307074,-0.226184577
-0.400310874,2.31537175,4.40088034,0.0986152589
-0.0709675476,2.26689935,9.30586147,0.384066045
0.362204552,1.91068411,20.2360477,0.0473542847
0.28533864,1.98888373,27.0614128,0.226103112
0.119312868,1.00235033,0.3360672,0.0206955485
0.341380954,1.93019748,20.4600925,0.126442626
0.259419322,2.016747,19.3158627,-0.262413532
0.273166537,1.20843911,1.62432492,0.332201451
-0.359208673,2.63807893,29.7259445,-0.0686441138
0.281524867,1.17290771,1.51230252,0.301063478
0.329614282,1.92627823,13.3626728,-0.158689827
0.361673415,1.91799879,32.4784966,-0.0723191574
-0.338563621,2.61842775,29.917984,-0.135987192
0.21425499,1.3582108,2.0164032,0.428942293
0.15515016,2.12304544,27.5335064,0.332029045
0.223813966,1.33791876,1.96839368,0.418482006
0.258270353,1.90187705,8.28965759,0.277187526
0.334747016,1.94209218,19.6679344,-0.156536266
