dP_dt,t,P
-0.00418618275,52.7415466,10.8545303
-0.0058174883,32.4178848,10.8553791
0.00453266827,50.1922379,10.8499908
-0.00723350793,23.9791965,10.8561153
0.0227003172,10.7959595,10.8405056
0.493252724,3.879776,1.82272995
-0.0066729649,49.5785141,10.8558245
-0.00436519226,37.8823776,10.8546238
-0.000884013425,46.4862976,10.8528118
0.00595845794,16.6971397,10.849247
0.249262139,2.27465487,1.25651777
0.00120385026,12.2476492,10.8517246
0.00268592616,17.7357464,10.8509531
0.0153233651,33.4092827,10.8443613
-0.00505513884,27.3428688,10.8549824
0.00329468912,12.6489296,10.8506355
0.013134555,43.972393,10.8455038
0.00615899498,35.5101013,10.849143
-0.00596063538,27.4844971,10.8554535
0.00331161497,50.8767738,10.8506269
0.00332523696,38.1774368,10.8506193
-0.00509727187,19.1638336,10.8550043
0.0124749355,48.9411888,10.8458481
0.0113516385,16.5201035,10.8464346
-0.00536480639,51.2072411,10.8551435
-0.00425636396,46.2384491,10.8545675
1.29323637,5.59111834,3.21066737
-0.00549545232,27.5789165,10.8552113
-0.000483919343,25.5253048,10.8526039
0.24284263,2.20384073,1.23909509
0.390192002,3.3722744,1.60145676
-0.00659667514,37.6345253,10.8557844
-0.00616841903,25.7731552,10.8555613
-0.00474856002,32.3942795,10.8548231
-0.00653311517,37.6935387,10.855751
1.67361069,8.36467266,9.78023815
0.904370427,8.80136013,10.3331318
-0.00232530176,44.4444885,10.8535624
0.000812327897,50.0860176,10.8519287
0.000345249195,51.7501488,10.8521719
-0.0154566383,41.3404694,10.8603878
0.657084763,4.44628906,2.1424129
-0.0116682034,22.3622723,10.8584204
-0.000512531144,14.8559713,10.8526182
-0.00813653599,29.2430477,10.8565855
0.0123594832,16.3430691,10.8459082
0.578712761,9.07281494,10.5325117
-0.0154517703,41.1280251,10.8603859
-0.0024735753,33.0788155,10.8536396
3.09532309,7.3968792,7.31347942
-0.00119343086,19.3172626,10.852973
-0.00821247045,32.4768944,10.8566246
0.00987222418,40.0894165,10.8472061
-0.000994364149,23.8139629,10.852869
-0.00907503814,47.9851952,10.8570728
0.0120667946,48.6933403,10.8460608
0.00794972666,47.0292053,10.8482094
-0.0115737589,40.9981995,10.8583717
0.678252041,4.505301,2.18160868
1.25502658,5.5439086,3.1503768
2.09253526,8.16403294,9.40240574
-0.00545104872,15.0566111,10.8551884
-0.0042622597,39.0272064,10.8545704
0.00123088527,38.1066208,10.8517103
-0.00943259243,47.949791,10.8572588
0.0121731525,48.9529915,10.8460054
-0.00514550274,17.0512104,10.8550301
-0.00587237347,27.4372883,10.8554077
-0.00594900595,27.4962997,10.8554478
-0.00184282218,28.7827568,10.8533115
-0.00547896372,52.7887573,10.8552027
0.00998650584,26.4930992,10.847147
-7.4416912e-06,51.7383461,10.852356
-0.00145210756,44.8103638,10.8531075
-0.00288289227,29.5027008,10.8538523
0.00177466846,24.6047211,10.8514271
-0.0140217803,41.0690155,10.859643
0.0100989118,28.3814754,10.8470879
0.00183625415,48.3864784,10.8513956
-0.0043381094,30.5649128,10.8546095
0.146358833,9.81636333,10.7750492
2.69615722,6.81856394,5.59653616
0.00710534444,17.8655739,10.848649
1.56216228,5.88617706,3.6307056
-0.00637214212,32.9962006,10.8556681
-0.00435296772,17.0158024,10.8546171
0.0684375316,10.2530508,10.8164806
0.00557076372,22.975996,10.8494492
-0.00232806569,36.2536507,10.8535633
0.00835078117,26.8589725,10.8479996
-0.0081623001,39.6645317,10.8565989
0.294801623,2.71134233,1.37510347
-0.00976020657,47.8907776,10.8574295
0.010833431,44.0314064,10.8467045
1.04561996,8.7069416,10.2412615
-0.000609634095,32.3116608,10.8526688
-0.00697229803,22.7045403,10.8559799
-5.88325165e-05,44.3382683,10.8523827
0.22588487,2.00320053,1.1921066
-0.00239728787,25.5843163,10.8535995
-0.000619372528,38.932785,10.8526745
0.0157796703,40.4670944,10.8441229
-0.0064271898,51.3724747,10.8556967
0.010358843,52.116024,10.8469524
0.00213497458,52.5527115,10.8512402
0.456091702,3.71454287,1.74516857
1.24297452,8.58891773,10.1064949
0.000661115744,11.987998,10.8520079
-0.00392632792,42.7331467,10.8543949
0.259353191,2.38087606,1.28352737
-0.0051642186,29.420084,10.8550396
-0.00270458753,35.8169632,10.8537598
-0.000853497942,35.7343483,10.8527956
0.013170897,40.1720352,10.8454847
0.00105156808,19.3880768,10.8518038
-0.00518382248,49.4840965,10.8550491
-0.0034141012,40.8329659,10.8541288
0.0124681825,33.8223648,10.8458519
0.718757153,4.6115222,2.25553441
-0.00731294416,52.871376,10.8561573
0.639623463,9.01380253,10.4964218
-0.00122092082,44.8221626,10.8529873
-0.00323710148,29.4908981,10.8540363
2.94793248,7.05461073,6.2676549
-0.00829098374,29.1014194,10.8566656
0.0137569495,11.1146231,10.8451786
-0.00443128729,46.1204224,10.8546581
-0.00712784845,18.9277859,10.856061
0.462479025,9.20264053,10.5999813
0.0169723798,23.4244843,10.8435001
0.00873307697,41.812561,10.8478003
0.00801840611,44.1022186,10.8481731
-0.00391073478,17.523304,10.8543873
1.53864384,5.86257267,3.59410787
-0.00353783206,53.3788757,10.8541927
-0.0121457931,39.4048805,10.8586683
0.0121044712,18.1370277,10.8460417
0.00322551164,37.1270256,10.8506718
0.0132003687,43.6065216,10.8454695
-0.0149492323,41.3640747,10.8601246
0.0127867591,30.0928192,10.845685
0.00977238454,35.4038811,10.8472586
1.09816611,5.3314662,2.89973402
0.346582115,3.10082006,1.50110602
-0.00344378198,51.6085205,10.8541441
-0.00493249344,49.885376,10.8549185
-0.00495338161,27.6261253,10.8549299
0.00565459486,26.9415874,10.8494053
0.00764440047,47.0646133,10.8483686
-0.00379403238,46.2974586,10.8543262
2.83171868,6.93658733,5.92373371
0.00525822164,26.9533901,10.8496122
-0.0069408631,22.1616325,10.8559637
-0.00354180951,23.8729744,10.8541956
2.63823605,6.7713542,5.47062588
0.0168038625,25.0178032,10.8435879
-0.00515355403,28.9007797,10.8550339
0.443730921,3.65553117,1.71885037
-0.00351505144,44.5625114,10.8541813
0.000778397603,22.8815765,10.8519459
-0.0041133482,49.4368858,10.8544922
-0.00368107064,35.8759766,10.8542681
-0.00686165411,18.8805752,10.8559217
0.00279081939,21.9373875,10.8508978
-0.00065916864,41.6709328,10.8526945
-0.00517567527,34.2472496,10.8550453
0.436527908,3.6201241,1.70338595
0.632859349,4.37547493,2.09704089
0.0135130668,35.1442299,10.8453064
0.0146320956,31.6861382,10.8447218
0.00385871064,46.6987381,10.8503418
-0.00798245613,53.1900368,10.8565054
0.0102005731,11.3388681,10.8470354
-0.000981304329,39.8533707,10.8528624
-0.010597067,40.9745941,10.8578644
-0.00622778572,51.2898598,10.8555927
0.136602581,9.8517704,10.7802715
0.0152882654,43.9133835,10.8443794
0.00359141827,46.6869392,10.850481
0.00165886281,47.3124619,10.8514881
0.169438884,1.14162838,1.02347541
1.32812321,8.54170799,10.0457754
0.231671244,2.0740149,1.20830357
-0.00576637406,34.5541115,10.8553524
0.00941482279,42.4852982,10.8474445
0.00654540723,21.2646523,10.8489418
0.00477327965,51.891777,10.849865
0.00451176846,28.0038013,10.8500013
0.0105212089,28.2988605,10.8468676
0.378150254,3.30146027,1.57421076
0.00948440097,11.3742752,10.8474083
0.00335120014,15.9889975,10.850606
-0.00412840443,51.1364288,10.8545008
0.278987139,9.48589706,10.7030172
1.11442208,5.35507107,2.92599297
-0.00615874026,51.431488,10.8555565
0.0109224394,50.4046822,10.8466587
-0.00942671392,24.2742558,10.8572559
0.00459583569,32.2172432,10.8499575
0.00406560954,28.6057205,10.850234
0.0134470174,35.2740555,10.8453407
-0.00234963465,37.3276672,10.8535748
0.00278427964,45.6837349,10.8509016
0.00355693558,40.7149429,10.8504992
0.00219737762,38.8619728,10.8512068
2.14181161,8.14042854,9.35241127
0.00175238342,16.8151627,10.8514395
0.0196353439,42.3082619,10.8421087
0.304320455,9.43868732,10.6890316
0.00795590226,36.9499893,10.8482056
-0.00258705672,13.770154,10.8536987
0.00402417826,38.8147621,10.850255
-0.00567599805,34.2708549,10.8553057
0.0168040004,40.4198837,10.8435879
-0.00360258413,28.8417683,10.8542271
0.0179939736,23.3654728,10.8429661
0.00233768346,24.6165237,10.8511343
-0.00199442077,53.4260864,10.8533897
-0.00152710709,23.8257656,10.8531466
0.313805342,2.86477304,1.4223187
-0.00233147782,30.517704,10.8535652
0.00359415775,29.6915379,10.8504791
0.224001929,1.9795959,1.18679786
-0.00134678255,46.4626923,10.8530531
0.0115020433,48.669735,10.8463564
-0.00871815905,42.8983803,10.8568878
-0.0114823282,39.5111008,10.8583241
-0.0114306211,39.2986603,10.8582973
-0.00198089774,52.6707344,10.8533831
0.550558329,4.1040206,1.9382683
0.00239184755,23.7431488,10.8511057
0.237671569,2.14482903,1.2249186
0.00187085802,17.7121429,10.8513775
0.0110113919,52.1986389,10.846612
-0.00733337644,17.2282448,10.8561678
0.0019324302,12.8377676,10.8513451
0.0105364602,21.3708744,10.8468599
-0.00774656562,22.1852379,10.8563824
0.000179141862,34.082016,10.8522587
-0.00651977723,25.855772,10.8557444
0.0121861249,11.2208443,10.8459988
-0.00755502097,47.6429291,10.8562832
-0.00583607331,49.8381691,10.8553886
0.00499237794,14.5963192,10.8497505
-0.00331108272,44.5271072,10.8540754
0.0124536287,26.6701336,10.8458595
0.00988250971,19.9545918,10.8472013
0.00585270952,31.4972992,10.8493023
0.00727687264,36.6313248,10.8485603
0.00411255751,50.8531723,10.8502092
0.0101309838,21.3590717,10.8470716
-0.00705787446,49.731945,10.8560238
0.0118486565,23.5543118,10.8461752
1.02715278,8.71874332,10.2534781
-0.00568123115,37.5046997,10.8553085
-0.0126676252,30.9661942,10.8589401
2.16395259,6.40548086,4.59165382
0.00211310619,27.0478096,10.8512516
0.40274182,3.44308853,1.62950504
-0.00635341415,51.3134613,10.8556576
0.096604757,10.0406084,10.8015776
-0.00605299603,25.9383869,10.8555021
-0.00086336839,45.8371658,10.8528013
0.191360936,1.51930392,1.09149778
-0.000649584224,16.8859768,10.8526897
-0.00722498633,17.2046413,10.8561115
0.33132875,9.39147854,10.6740398
-0.00163968827,34.7075424,10.8532057
0.00786861964,38.3426704,10.8482513
-0.0102808522,39.5819168,10.8576994
0.0147062782,24.8997803,10.8446836
0.0111360848,16.2604523,10.8465471
-0.0128921866,41.0336075,10.8590565
-0.0132561876,41.4230843,10.8592453
-0.00605991716,37.7643547,10.855505
-0.00683891028,34.3534698,10.8559103
0.00227391836,38.1420288,10.8511677
0.023850223,42.1784363,10.8399048
0.396401733,3.40768147,1.61537838
0.00921394955,18.2904587,10.8475494
-0.00440515717,49.9089813,10.8546448
2.93744659,7.04280853,6.23264885
0.0153897107,40.2428474,10.844326
0.00907409284,26.8353672,10.8476229
-0.00242638122,45.9197845,10.8536148
-0.00329830637,17.5469093,10.8540688
0.348340392,3.1126225,1.50524569
0.73298651,4.64692926,2.28119016
0.0105202924,30.2108421,10.8468685
0.268817216,2.47529507,1.30846071
0.00774206361,28.4876976,10.8483171
0.00741040986,28.4995003,10.8484907
2.99589801,7.11362267,6.4443469
2.95813251,7.0664134,6.30277872
0.00229266589,36.4424896,10.8511572
0.233117431,9.58031559,10.7281513
-0.00293573411,46.3682747,10.8538799
0.00957526546,33.8813782,10.8473616
0.00757026067,30.2934589,10.8484068
0.0178571939,10.9257851,10.8430376
0.130529836,9.87537479,10.7835178
0.215800285,1.8733747,1.1634481
0.00142767269,12.2830563,10.8516083
0.898297071,5.0010004,2.56931281
0.0116355633,43.5711136,10.8462858
-0.00361660821,34.1882362,10.8542337
0.0171736889,23.2592525,10.8433943
3.09661651,7.3732748,7.24071074
0.0163571257,31.9811954,10.8438215
-0.00129722583,47.4068832,10.8530273
0.0125543019,16.4374866,10.8458071
3.08933687,7.30246067,7.02214384
0.0116542056,11.2562513,10.8462763
0.00391597534,39.9595909,10.8503122
0.00321218232,12.5663128,10.8506784
-0.00627360027,19.0930195,10.8556166
-0.00109306292,28.7591515,10.8529205
0.00376614509,45.0228043,10.8503895
0.57054013,4.17483521,1.97753167
-0.00500403251,18.7507496,10.8549557
0.00202317606,47.3006592,10.8512983
0.51240164,9.14362907,10.5712223
0.261030853,9.52130413,10.7128849
0.0050712293,47.1944389,10.8497095
0.00447958242,21.9019794,10.8500185
0.00288657076,27.0242043,10.8508482
-0.00584824523,49.5195045,10.8553953
0.061889749,10.3120623,10.8199329
-0.00296225608,31.3202648,10.8538933
0.00360402302,48.4336853,10.8504744
-0.00486847805,29.4318867,10.8548851
-0.00602923566,17.0984192,10.8554897
0.0042764442,16.7443485,10.8501244
0.0313626081,10.6425285,10.8359718
0.00296460674,35.6045227,10.8508072
0.00139570446,11.8581715,10.8516245
-0.00191535358,44.4208832,10.8533487
-0.00202591438,47.4304848,10.853406
0.0109484177,35.0380058,10.8466444
0.0631992295,10.3002596,10.8192425
-0.00136180304,51.6911392,10.8530607
0.748322666,8.919384,10.4306908
0.00797361601,46.9583931,10.848197
-0.00745682232,24.3686733,10.8562317
-0.00214978307,29.5263062,10.8534708
2.79266453,6.90118027,5.82361984
-0.00144841278,13.1092215,10.8531055
0.000193089465,12.9793959,10.8522511
-0.00935172755,20.5919189,10.8572168
-0.00390549679,13.581316,10.8543844
-0.0136421192,41.4112816,10.8594456
-0.00491324114,23.9083824,10.8549089
0.014156484,43.630127,10.8449707
0.00739181973,52.3992805,10.8485003
0.0161604434,41.9305878,10.8439236
1.59810817,5.92158413,3.68665433
0.00757834455,43.4884987,10.848403
0.0113066463,18.2078419,10.8464575
-0.00718038203,17.3226643,10.8560877
0.0110657243,32.0992203,10.8465834
-0.00411645276,35.9113808,10.8544941
-0.00278308708,53.4024811,10.8538008
0.00814387202,45.1998405,10.8481083
0.00572773768,14.4782953,10.8493671
-0.00564048113,49.5077019,10.8552876
-0.00676236022,34.4832954,10.8558702
0.00998946559,33.3030624,10.8471451
1.69787061,6.01600313,3.84222245
-0.00348246284,44.6451302,10.8541641
2.24039245,6.4644928,4.72160673
0.248175561,2.26285267,1.25358212
0.0113084363,21.3944798,10.8464565
0.00936726108,43.5239029,10.8474693
0.00180020009,12.8495703,10.8514137
0.00722844433,21.842968,10.8485851
0.00963185634,45.3532715,10.847332
3.08978748,7.43228626,7.42241621
0.00143719243,40.750351,10.8516035
0.00910828169,16.6027203,10.8476048
0.0103805196,16.2250443,10.846941
0.00554116629,16.7089424,10.8494644
0.00876502506,50.711544,10.847784
-0.0103063984,31.1196232,10.8577127
0.00166465319,21.9609928,10.8514843
0.0174845047,31.7805557,10.8432322
0.00478448579,20.1080208,10.8498592
0.00814044382,38.3544693,10.8481092
-0.00856524985,53.1428299,10.8568077
0.625056505,4.35187054,2.08230424
-0.00447831256,46.1440277,10.8546829
-0.00472142687,27.3192635,10.8548088
-0.00345825963,16.9803963,10.8541517
0.507514238,3.9387877,1.8519187
0.274982423,2.53430676,1.32450628
-0.00668596709,43.1698341,10.8558311
-0.00655361312,17.1338272,10.8557625
-0.00338027347,39.0036011,10.8541117
0.00964914635,45.3414688,10.8473225
0.0540763661,10.3828764,10.8240471
-0.00342096877,44.6569328,10.8541327
0.0111966953,48.6579323,10.8465157
3.07557511,7.479496,7.56705809
-0.00539611094,47.5485115,10.8551598
0.00409661001,14.6553307,10.8502178
0.00562252058,14.4192839,10.8494225
-0.00123183359,34.7193451,10.852993
0.00315640448,22.9287853,10.850708
-0.00779036898,22.6809368,10.8564053
0.0107262041,53.7801552,10.8467607
0.00891113747,34.9789963,10.8477077
0.0810828507,10.1468296,10.8098001
0.013321043,35.1324272,10.8454065
0.0162707232,25.0886173,10.8438663
0.0115781715,26.7409477,10.8463163
2.8565371,7.73914766,8.33692551
0.00883486867,40.065815,10.8477478
-0.0115854079,32.5949173,10.8583775
0.0128589794,35.1088219,10.8456478
-0.0061445334,51.2780571,10.8555489
1.39412868,8.50630093,9.99752998
0.0250028837,10.7487497,10.8393011
0.00564600201,11.5631123,10.8494101
-0.00685838517,42.8157616,10.8559208
0.00317372195,44.232048,10.8506985
-0.00819518324,31.1904373,10.856616
-0.00830256194,42.8747749,10.8566713
-0.00188410725,44.7867584,10.8533325
2.91565323,7.01920366,6.16301012
0.0146778021,33.7751541,10.844698
-0.0074453447,29.0188046,10.856226
0.00083834026,30.4468899,10.8519154
-0.00523453578,24.4394875,10.8550758
0.00938405562,35.4156837,10.8474607
0.00055279542,47.3478699,10.8520641
-0.00811452139,20.8397675,10.8565741
0.0121900542,31.6271248,10.8459969
-0.00612456258,42.79216,10.8555393
1.62558305,8.38827801,9.81922626
-0.00141711847,49.3424683,10.8530893
0.0160176363,25.10042,10.8439989
0.00225020642,11.7755547,10.8511801
0.00424081879,34.8609734,10.8501425
0.0553416125,10.3710747,10.8233814
1.37193108,8.5181036,10.0138741
-0.00868034828,24.038208,10.8568678
0.00342327775,14.6907377,10.8505688
-0.00461854134,15.7293463,10.8547554
0.00934270676,34.990799,10.8474827
0.00393065577,36.5014992,10.8503046
0.00303503894,11.7165432,10.850771
0.00267525343,12.4600916,10.8509579
0.00430676201,45.6247253,10.8501081
0.0115325488,25.2302456,10.8463402
0.00688655535,28.0864182,10.8487635
-0.00917528849,22.2324467,10.8571253
-0.00706624798,49.6257248,10.8560286
0.762909353,8.90758133,10.4217348
-0.00880330335,41.5293045,10.8569317
0.00956082158,19.9663925,10.8473692
-0.0041237371,49.920784,10.8544979
0.0167822689,33.4446907,10.8435993
-0.00664320542,40.8919792,10.8558083
0.0216631666,10.8195639,10.8410482
0.00162436883,50.109623,10.8515053
0.0113690337,23.0940189,10.8464251
-0.00381486863,43.252449,10.8543377
0.00049764401,12.9557915,10.8520927
0.00144162378,19.3998795,10.8516006
-0.00245008082,32.3470688,10.8536272
0.00422195252,19.4824963,10.850152
0.0119541641,35.333065,10.8461199
0.00540416082,19.5179043,10.8495359
1.37349594,5.68553734,3.33662939
-0.0158568583,41.1516304,10.8605957
0.00718693063,16.6617317,10.8486071
-0.0118342675,32.8191643,10.8585072
3.06083632,7.21984386,6.76777554
0.00496687042,22.9641933,10.8497639
2.97457361,7.63292646,8.02880573
0.00437464798,33.9875984,10.8500729
0.0165656246,10.9729948,10.8437119
-0.00958496798,20.7217445,10.857338
-0.0035514303,27.7087421,10.8542004
-0.016278768,41.1870384,10.860815
0.00729535101,38.3190651,10.8485498
0.00330677512,12.6135225,10.8506289
2.31183743,8.05781174,9.1676836
0.0105443457,48.6343269,10.8468561
0.0104743056,28.2870579,10.8468924
-0.00590848271,48.1504288,10.8554268
0.00976340845,35.0026016,10.8472633
1.21806645,5.49669933,3.09181261
2.21529412,8.10502148,9.27506351
1.20901871,5.48489714,3.07743549
0.366591513,3.23064613,1.54773486
0.00556972111,41.7653542,10.8494501
0.00406722818,26.9887981,10.8502331
-0.000248180528,49.3070602,10.8524809
2.44139409,6.61792374,5.08081532
-0.00208414067,44.7749557,10.8534365
0.00253905379,51.8209648,10.8510294
-0.00626503164,37.7407494,10.8556118
0.0092623299,36.8791771,10.8475246
0.012248381,26.6111221,10.8459663
0.0109292772,21.3826771,10.8466549
-0.00972171407,47.9025803,10.8574095
-0.00656238943,19.0694141,10.8557663
0.00519509986,24.6755352,10.8496456
-0.00220884383,28.7945595,10.8535013
0.00802094396,11.4450893,10.8481722
0.000841860485,11.9407883,10.8519135
-0.00708379084,28.9951992,10.8560381
-0.00844134763,53.1546326,10.8567438
-0.00739607774,53.2254448,10.8562002
0.0105226412,43.5475082,10.8468666
0.394317508,3.39587927,1.61071527
0.00550269382,51.9153824,10.8494844
0.00129797473,11.8699741,10.851676
0.00532886432,38.7793541,10.849575
0.00261925021,36.4542923,10.8509874
-0.00940659456,47.7727547,10.8572454
1.78974676,6.09861994,3.98626614
-0.000888135459,15.8591719,10.8528137
-0.00148577231,13.8645725,10.8531256
0.00560065173,14.5255051,10.8494339
-0.00617841026,37.5519104,10.855567
-0.00852216315,42.8865776,10.8567858
0.00021020812,38.0712128,10.8522425
0.00774082495,29.8095627,10.8483181
0.0122939339,54.0634117,10.8459425
0.0126031348,16.3784752,10.8457813
0.0119014941,23.1058216,10.8461475
0.0128021184,30.0456085,10.8456774
2.54860497,6.70054007,5.28697109
-0.00695347926,17.1692333,10.8559704
-0.00391874602,29.4672928,10.8543911
0.164525822,1.0472095,1.00771081
-0.00238564168,47.4422874,10.8535938
-0.00362414727,32.3706741,10.8542385
-0.00800075661,15.1982393,10.8565149
-0.00101539353,13.0738144,10.8528805
0.0130021488,42.4262848,10.8455734
0.00446659792,42.5679131,10.8500252
0.00128204876,14.7851572,10.8516836
0.0086659817,36.7021408,10.8478355
0.0238366835,42.1430283,10.8399115
2.59376764,6.73594713,5.37800741
-0.00450200262,18.7271461,10.8546953
-0.00814981014,53.1782341,10.8565922
-0.00264703669,17.5705147,10.8537292
-0.0013490977,27.8031597,10.853054
0.0122037744,24.8289661,10.8459902
0.00791138411,46.9465904,10.8482294
0.00947417412,48.5989189,10.847414
0.23972097,2.16843367,1.23055255
-0.000419784104,24.5575123,10.8525705
-0.00536543922,37.4810944,10.8551445
0.849787414,4.9065814,2.48645854
0.229719177,2.05041003,1.20285892
0.999177516,5.17803574,2.73801875
0.00803577714,30.2816563,10.8481646
-0.00477101281,47.5249062,10.8548346
0.00697514834,35.486496,10.8487177
0.012310978,26.6937389,10.8459339
0.368485421,3.24244857,1.55209529
0.316885442,2.88837767,1.42986
-0.00919159502,15.4342871,10.8571339
0.00626996905,49.1300278,10.8490849
0.00507503189,14.3366671,10.8497076
0.00585196773,46.7931595,10.8493032
0.0136423018,48.8703728,10.8452387
-0.00110824162,45.8489685,10.8529291
0.124789603,9.89898014,10.786582
-0.00317810103,37.3630714,10.8540058
0.35011059,3.12442493,1.5094049
0.195920303,1.59011805,1.10520971
-0.00460084947,48.1976395,10.8547459
-0.00389091671,48.2212448,10.8543768
0.291456521,9.46229267,10.6961422
-0.0111124003,32.8545723,10.8581314
-0.00901533198,53.0602112,10.8570423
-0.00404937239,13.5105019,10.8544598
0.00277872733,46.6515312,10.8509045
-0.00917859748,47.7491493,10.8571272
-6.74009643e-05,25.5135021,10.8523865
-0.00394476205,46.0378075,10.8544054
0.01321516,11.1500301,10.8454618
-0.0127556343,32.7247467,10.8589859
-0.000149524858,38.9209824,10.8524294
0.287951082,2.6523304,1.35777831
-0.00321378931,44.5153046,10.8540249
2.73833966,6.853971,5.69274473
0.0044715628,39.9713936,10.8500223
-0.00527424878,48.1740341,10.8550968
0.0117864273,19.8129635,10.8462076
0.23464404,2.10942197,1.21655786
-0.00561148161,25.9737949,10.8552723
0.00690400042,51.9625931,10.8487539
0.0149215199,23.4834976,10.8445711
-0.00325680221,44.6805344,10.8540468
-0.00708549656,34.4242859,10.856039
0.0154749658,41.9187851,10.8442822
-0.00619086856,15.0920181,10.8555737
0.00057610753,12.0352068,10.8520517
-0.00314729218,48.2448502,10.8539896
-0.00133125868,36.3008614,10.8530445
0.0075219376,16.118824,10.8484325
0.370392203,3.25425076,1.55647635
-0.00369917578,25.6315269,10.8542776
-0.00336078927,36.1946373,10.8541012
0.973148286,8.75415039,10.2888432
-0.00544898398,29.4082813,10.8551874
0.0021823158,12.3892775,10.8512154
0.00660537463,30.3170643,10.8489103
-0.00997306593,24.1326256,10.8575401
0.006874891,46.852169,10.8487692
0.0169330109,40.3254662,10.8435202
-0.00456208922,29.4436893,10.8547258
0.320008218,2.9119823,1.43747544
0.0122895865,42.4380875,10.8459454
0.00965349842,36.8083611,10.8473206
0.00664695585,52.4228859,10.8488884
0.00776465889,18.3376675,10.8483057
-0.000466883444,19.340868,10.8525944
0.0184226111,31.8513699,10.842742
0.000100109377,53.485096,10.8522997
-0.0091247363,24.0618114,10.8570986
-0.005434277,28.9125824,10.8551798
-0.00465622358,15.021204,10.8547754
0.0172168463,31.7687531,10.8433723
-0.0060530575,20.4148827,10.8555021
0.00776915858,40.0422096,10.8483028
0.0130966865,33.362072,10.8455238
-0.000833314145,19.3290653,10.8527851
0.222659945,9.60392094,10.7338486
-0.00267607067,15.8001604,10.8537445
-0.00471179467,36.0176048,10.854804
-0.00833099429,20.8279648,10.8566866
0.00553589547,14.5373077,10.8494673
-0.00424539298,29.455492,10.8545618
-0.00331615866,13.2980595,10.8540783
0.0138880825,23.1530304,10.8451109
0.0154766031,11.0202036,10.8442812
0.0038238999,19.4706936,10.8503599
-0.00790469814,43.1226234,10.8564644
-0.00650113309,48.1268272,10.8557348
0.00319700385,12.6843367,10.8506861
-0.00102932821,16.8977795,10.8528872
-0.0105219912,32.8781738,10.8578253
0.102734528,10.0052013,10.7983227
1.58603716,5.90978193,3.66786313
1.88571918,6.18123627,4.13806105
-0.00212728581,44.4326859,10.8534594
0.00571486633,14.490098,10.8493748
-0.0055629448,43.2052422,10.8552465
0.51337564,3.96239257,1.86382818
0.00669476204,47.1236229,10.8488636
0.00637250999,38.2836571,10.8490314
0.0107736941,52.151432,10.846736
-0.000932161987,44.3736763,10.8528366
0.00832782965,38.6849365,10.848012
-0.0124730105,41.0218048,10.858839
-0.00384773454,30.5531101,10.8543549
0.0144480104,23.4952984,10.8448181
-0.0104734208,41.4939003,10.8577995
0.227838129,9.59211826,10.7310295
0.00496077398,40.6913376,10.8497677
2.42886066,7.9987998,9.02702332
0.0126827462,43.9841957,10.8457394
0.00868021604,33.2794571,10.8478279
0.00566477142,14.4310865,10.8494005
0.0145876342,40.5024986,10.8447456
0.0162509028,31.7333469,10.8438768
0.00357411057,23.7195435,10.8504896
-0.00730736786,48.0914192,10.8561544
0.255925983,2.345469,1.27440453
0.241795674,2.1920383,1.23623526
-0.00888979062,20.7925587,10.8569765
0.012641089,16.3902779,10.8457613
0.0162254572,23.4480896,10.8438902
0.00195941329,22.9051819,10.8513308
-0.00888500083,53.0012016,10.8569746
0.411404163,3.49029803,1.64866745
-0.00626905449,25.7849579,10.8556137
0.0137846246,48.8349686,10.8451643
-0.00581662916,27.4254856,10.8553791
0.010363319,52.2812576,10.8469505
0.000144759193,37.2332458,10.8522758
0.127618879,9.88717747,10.7850723
-0.00941701792,20.7453499,10.8572512
2.72134924,7.83356667,8.59968948
0.0127857812,48.7287445,10.845686
0.00344089116,47.2534523,10.8505592
-0.0119736735,31.0370083,10.8585796
0.180572271,9.71014214,10.7566538
-0.00763201481,29.2902584,10.8563232
0.00462108152,24.6637325,10.8499441
-0.0061092698,17.4170837,10.8555307
0.700360179,4.56431293,2.22212696
0.00618054206,44.1494293,10.8491316
0.752555966,4.694139,2.31622481
0.0111995954,19.7421494,10.8465137
0.00796303339,23.0232048,10.8482018
0.77283293,4.74134827,2.35223484
0.0109936502,19.9073811,10.8466215
0.0142003801,25.1594315,10.8449478
0.00404660916,48.445488,10.8502436
-0.0063529294,25.7967587,10.8556576
0.0055128485,45.5775146,10.8494797
0.0116091883,29.9511909,10.8463001
0.00885686837,49.0592117,10.8477364
0.0198718533,33.6099205,10.8419847
-0.00339372875,44.5389061,10.8541183
-0.00321287522,49.956192,10.8540239
-0.00365535496,33.0552101,10.8542547
0.00120643538,11.8817768,10.8517237
0.00895437784,44.0786171,10.8476849
0.937033296,5.07181454,2.63462567
0.0153765082,23.4716949,10.8443336
0.00262605702,25.442688,10.8509836
-0.00701320497,34.4478912,10.8560009
0.391858578,9.29705906,10.6401224
2.07368994,6.33466673,4.44163752
-0.00747284153,15.1628323,10.8562403
-0.00248362776,24.5103016,10.8536444
0.0168020669,25.0414085,10.8435888
0.762604237,4.7177434,2.33410573
-0.00422730017,33.0434074,10.8545523
-0.00562981097,49.8499718,10.8552818
-0.00833686162,24.3332672,10.8566895
-0.00635154918,25.9029808,10.8556566
0.012698778,11.1854372,10.8457317
0.000462615077,28.7119427,10.8521109
0.434716225,9.2380476,10.6158371
